PLOT,yr,plot,lat,long,n_trees,agb
5961,2017,5961,42.749806999999976,-77.50629699999995,34,37255.995266000005
5962,2017,5962,43.768163000000015,-74.89700200000004,58,12332.903515999998
5963,2016,5963,43.17441,-77.968616,0,0
5964,2018,5964,42.208975,-76.04548900000005,31,0
5965,2019,5965,42.50369,-78.61208600000006,42,14839.360998999999
5966,2016,5966,43.015435,-75.07213,0,0
5970,2017,5970,43.316754,-75.405935,0,0
5971,2016,5971,42.600167,-75.672832,0,0
5972,2018,5972,44.60141599999998,-73.88689999999998,27,5091.323533999999
5973,2016,5973,42.246855,-75.694915,0,0
5974,2013,5974,44.43926899999998,-74.54420799999994,43,8923.156556
5975,2014,5975,43.084857,-77.779179,0,0
5976,2014,5976,42.64965800000002,-74.04707099999997,25,42979.987271
5978,2015,5978,42.393192,-76.39204399999996,25,0
5979,2018,5979,43.39629100000001,-76.52792600000008,45,30615.485255000003
5980,2017,5980,40.912224,-72.83972700000002,29,8833.293869
5981,2017,5981,41.804065999999985,-74.34959500000004,54,17414.791397
5983,2014,5983,43.761974999999964,-75.33863100000003,34,17993.797239
5984,2019,5984,42.68267,-75.532367,0,0
5985,2014,5985,41.970794000000005,-75.06166699999996,33,0
5986,2013,5986,41.355908,-74.59161,0,0
5987,2016,5987,43.092534,-76.395395,0,0
5988,2014,5988,42.235586999999974,-77.88536500000006,56,0
5989,2014,5989,42.533611999999984,-73.41974000000002,20,1595.202815
5991,2014,5991,44.086205000000014,-73.616947,47,8133.464192999999
5993,2017,5993,42.479767,-75.888151,17,8595.069938
5994,2015,5994,42.29094099999998,-74.28945299999997,50,23936.630144000002
5995,2014,5995,41.969436,-74.893235,0,0
5996,2019,5996,42.20700299999999,-75.84954800000003,43,30401.083668999996
5997,2016,5997,42.289608,-79.559379,0,0
5998,2014,5998,42.784756,-73.610964,0,0
6000,2016,6000,42.646265,-75.484588,0,0
6001,2018,6001,40.83915,-73.253117,0,0
6002,2014,6002,44.30954100000001,-74.21750399999998,28,17494.057463
6004,2014,6004,42.914208,-78.585114,0,0
6005,2015,6005,41.957503999999986,-75.23028,18,21728.786159000003
6006,2017,6006,43.210674,-75.259788,0,0
6007,2017,6007,42.608517,-76.20936199999996,66,53908.86232800001
6008,2013,6008,42.514304,-73.653551,0,0
6009,2017,6009,43.071871000000044,-76.60711899999993,43,12615.918450000001
6010,2017,6010,42.835584,-77.506353,0,0
6011,2013,6011,43.025673000000026,-73.32584499999999,36,0
6012,2018,6012,42.73081200000001,-78.04651800000008,44,25253.634691
6013,2018,6013,41.603928,-74.321318,0,0
6014,2015,6014,43.27343700000001,-76.01081299999996,56,0
6016,2017,6016,42.252006,-77.851232,32,20744.821997
6017,2018,6017,42.31027599999997,-77.75406299999996,45,33686.878731000004
6020,2014,6020,42.42523400000003,-74.61156900000002,39,37016.618011
6021,2018,6021,43.071455999999955,-78.53626100000007,45,25155.293570000005
6022,2016,6022,42.03473099999999,-77.62214600000006,50,0
6025,2019,6025,43.309073,-78.749716,0,0
6026,2013,6026,42.179424999999995,-73.749003,14,27851.599123
6027,2013,6027,42.821532,-77.768203,0,0
6029,2015,6029,43.138597,-74.770009,0,0
6032,2016,6032,42.02755499999998,-78.125295,33,18408.134588
6033,2018,6033,41.608715,-73.967888,7,0
6034,2018,6034,41.500715,-74.72560300000004,27,14123.775977
6035,2015,6035,42.285309000000034,-77.85860599999991,44,22164.907992
6036,2015,6036,42.19465399999996,-79.306564,48,30020.449255
6037,2018,6037,44.435083999999975,-74.00293599999996,47,2592.288644
6038,2016,6038,43.667637000000006,-74.953344,36,17648.409373
6039,2018,6039,42.61481000000001,-73.78578,31,44613.623327999994
6040,2015,6040,42.52607,-75.47436799999998,18,17995.887236
6041,2019,6041,42.271466,-79.703366,0,0
6042,2014,6042,42.553370000000015,-77.56727,37,24768.850561999996
6043,2018,6043,43.738801999999986,-73.9232149999999,63,24737.940489
6044,2019,6044,41.755429000000035,-74.69891499999996,44,31608.220336
6045,2014,6045,43.77149600000001,-75.13727199999995,34,21392.023815999997
6046,2013,6046,42.141351,-73.759537,0,0
6050,2019,6050,41.90991200000001,-73.94139700000004,34,23059.665285
6052,2014,6052,43.040062,-75.83885000000001,16,15404.006941000001
6053,2014,6053,44.341502,-75.88433899999998,19,8119.26924
6054,2018,6054,42.995703,-76.669915,0,0
6056,2017,6056,41.690764,-73.906668,0,0
6057,2019,6057,42.271107,-79.311614,0,0
6058,2016,6058,44.50597900000002,-73.67683699999999,67,14389.300751
6059,2014,6059,44.900858,-74.915544,0,0
6060,2016,6060,44.29043900000005,-74.76035700000007,42,1280.204067
6061,2016,6061,42.19479700000001,-78.40655500000001,28,10196.794689
6062,2016,6062,41.083974,-73.79952,0,0
6065,2016,6065,42.962149,-75.453727,0,0
6066,2019,6066,41.474449000000014,-74.23557899999999,21,0
6067,2017,6067,42.83769600000003,-76.237057,31,0
6068,2017,6068,42.29869099999998,-76.41369200000005,48,22542.126095000007
6070,2013,6070,42.152036,-76.027782,0,0
6071,2016,6071,44.795068,-75.126071,0,0
6072,2014,6072,42.688374,-76.376774,3,69.690082
6073,2018,6073,42.562903,-77.77559999999995,30,0
6075,2019,6075,42.565048,-75.448975,0,0
6079,2019,6079,43.657026,-75.469189,0,0
6080,2013,6080,43.40859700000004,-75.80333000000006,45,0
6081,2018,6081,43.889296000000044,-73.73212199999993,47,23851.419155000003
6083,2018,6083,44.068656,-76.120263,0,0
6086,2013,6086,42.510121999999974,-77.59556599999998,40,13370.629713
6087,2015,6087,41.23466699999996,-74.32664500000007,43,41075.61725200001
6091,2017,6091,42.04486500000001,-73.50210699999998,33,10081.356428000001
6092,2014,6092,42.806813,-76.706962,0,0
6093,2018,6093,43.075321,-77.292262,0,0
6094,2013,6094,43.532813999999995,-73.88573399999997,56,24325.345577999993
6095,2018,6095,42.727184,-75.54065,0,0
6096,2013,6096,42.880923,-75.397513,12,9677.132232000002
6097,2017,6097,43.172698,-74.917264,0,0
6098,2014,6098,43.999095000000004,-75.369331,9,1628.1487789999999
6099,2019,6099,44.570797,-73.708564,0,0
6102,2019,6102,43.078043999999984,-74.96603199999998,66,17812.640667000003
6103,2016,6103,42.557665,-73.705533,0,0
6104,2018,6104,42.703754000000004,-73.730572,0,0
6106,2014,6106,40.768914,-73.570197,0,0
6107,2015,6107,42.884856,-75.310998,0,0
6108,2018,6108,43.291416999999974,-74.84346700000002,41,22981.298487
6111,2014,6111,43.12885200000002,-77.19393599999997,18,4603.430531999999
6112,2014,6112,42.05985199999999,-77.46085500000001,10,4218.197177
6113,2018,6113,42.07089100000003,-75.93965900000008,50,20355.305430000004
6117,2017,6117,44.523837,-75.469542,0,0
6118,2016,6118,43.534539,-74.48647500000004,45,9465.694334999998
6119,2015,6119,43.55917500000003,-75.05299800000007,51,25678.606949
6121,2014,6121,44.19288300000001,-74.86065499999997,55,23635.832419
6122,2018,6122,42.277101,-74.010848,0,0
6123,2019,6123,42.891728999999955,-78.4518589999999,56,31227.600678
6124,2019,6124,42.081651,-77.528421,0,0
6128,2019,6128,42.85465,-77.034065,9,395.241497
6129,2014,6129,43.144669999999984,-74.47823900000002,33,15188.330332000001
6130,2017,6130,42.049453000000035,-78.97706900000001,52,28250.178925999997
6131,2016,6131,43.122899,-75.528334,0,0
6132,2019,6132,42.49099999999999,-73.78036300000002,26,23911.743730000002
6133,2013,6133,42.72468200000002,-75.14855200000007,41,14246.562908
6134,2018,6134,42.931477,-75.234506,0,0
6135,2015,6135,44.607551000000036,-74.22607699999999,32,16320.900987999998
6136,2018,6136,43.009489,-73.953376,0,0
6137,2017,6137,41.491279999999975,-74.8055640000001,48,35800.199455
6138,2014,6138,43.37850200000002,-74.514588,41,29608.232200000006
6139,2013,6139,43.620269,-73.76790699999995,41,24455.531125
6140,2013,6140,42.342614,-73.978087,9,7329.150560000001
6141,2013,6141,42.380816,-73.582828,0,0
6142,2013,6142,43.364079,-73.623355,0,0
6143,2017,6143,44.14787700000004,-74.62849599999998,34,26734.557652999996
6144,2015,6144,42.29795399999996,-74.81179500000003,38,11983.304607000002
6146,2014,6146,44.349109,-73.653125,0,0
6150,2015,6150,44.31082300000002,-74.95120399999998,42,23966.407527000003
6151,2017,6151,43.839030999999984,-73.39279499999999,21,12455.787392999999
6152,2019,6152,44.66695799999999,-74.38826299999994,52,31397.837406000002
6153,2019,6153,42.85017699999998,-76.17766100000003,60,0
6154,2017,6154,41.854436999999976,-73.99948600000005,42,44830.949389
6155,2015,6155,42.40843900000001,-73.47752799999998,20,3929.23614
6156,2013,6156,44.248246,-74.660391,7,72.14398
6157,2015,6157,44.512923,-74.65507100000002,44,0
6159,2013,6159,44.968554999999974,-74.30890700000006,43,9219.678672999999
6160,2014,6160,42.333501000000005,-73.91176500000002,11,3423.867265
6161,2018,6161,42.53504,-78.176913,5,15.760998
6162,2016,6162,43.347960999999955,-74.84580400000003,42,23719.62559
6163,2014,6163,44.86874900000005,-73.81563800000002,65,4228.049877
6166,2015,6166,44.974788,-74.12159500000003,24,8477.303755
6167,2018,6167,42.659149,-77.888532,0,0
6170,2013,6170,41.588027000000004,-74.45852299999997,33,3847.601175
6173,2017,6173,43.78673600000001,-75.96001800000003,33,0
6174,2019,6174,42.67383,-78.014849,0,0
6175,2019,6175,43.927778000000004,-74.528886,0,0
6176,2016,6176,40.694967000000005,-73.39754700000002,13,4126.875351
6177,2015,6177,42.169920999999995,-78.12355000000001,11,3132.9154320000002
6178,2013,6178,43.527941999999996,-75.62231599999997,37,14063.712042000001
6179,2013,6179,44.77532000000002,-74.68759899999996,55,8905.640996999999
6180,2015,6180,43.603576,-75.802198,0,0
6181,2019,6181,42.87823299999998,-78.14008400000007,37,0
6182,2015,6182,44.28175400000001,-75.01608800000002,29,4988.668182
6184,2019,6184,42.44813,-77.147015,15,0
6185,2016,6185,43.45100099999998,-74.80371199999995,34,28143.018710999997
6186,2013,6186,43.86048899999999,-74.01224499999994,34,16298.488947
6187,2014,6187,43.461055,-73.690235,0,0
6188,2017,6188,43.474527000000016,-73.98560600000008,52,16450.764207
6189,2016,6189,42.850144,-73.334326,1,9.309626
6190,2017,6190,43.132949000000004,-75.140567,0,0
6191,2013,6191,43.158695,-78.282268,0,0
6192,2018,6192,42.92249500000001,-76.32490400000003,18,0
6193,2019,6193,42.10639799999997,-78.70893100000008,38,37619.250694999995
6194,2015,6194,42.156650000000006,-77.36764800000002,13,0
6195,2014,6195,44.66523099999996,-74.72234200000001,43,2640.963143
6196,2013,6196,44.29779000000001,-73.53737600000002,31,13457.244251
6197,2014,6197,42.173455,-76.736592,3,6047.126520000001
6199,2019,6199,42.248284999999974,-78.82510899999993,34,22112.894946
6200,2016,6200,42.69502,-73.642813,0,0
6202,2013,6202,43.144979,-73.786448,0,0
6203,2017,6203,42.36575300000002,-76.49717200000002,29,9649.912381000002
6204,2013,6204,42.66477400000002,-73.57264299999999,40,30598.198806
6206,2019,6206,43.61703699999999,-74.74215499999995,32,18189.897204999997
6208,2017,6208,44.22468,-75.513979,4,351.03935999999993
6210,2015,6210,42.570949,-74.259379,0,0
6212,2014,6212,43.240103000000005,-74.24920100000004,29,43171.894592000004
6214,2013,6214,44.11729300000001,-76.23098299999997,35,19324.909260999997
6216,2014,6216,44.18066700000003,-74.48261899999993,47,12076.22905
6217,2017,6217,42.183213,-75.759885,0,0
6218,2016,6218,43.099501,-77.342849,0,0
6219,2015,6219,42.146384000000005,-78.997628,16,9365.035878
6221,2017,6221,43.119842,-78.74396,0,0
6223,2019,6223,42.771981,-78.164447,0,0
6224,2019,6224,42.849406000000016,-75.01114899999997,25,17179.35187
6225,2013,6225,42.64045000000004,-78.59544199999993,51,18213.42615
6226,2018,6226,43.07996100000001,-74.21164100000001,15,11922.161018
6227,2018,6227,42.829631000000006,-78.50518999999998,37,12350.404507
6228,2014,6228,44.63616299999997,-73.803903,34,8583.706762
6229,2018,6229,42.22214099999998,-78.51793799999997,42,34465.402962
6230,2016,6230,43.99984999999998,-73.706403,35,27131.436426
6231,2016,6231,42.3129,-75.475043,0,0
6232,2013,6232,43.11568800000001,-77.60090099999998,33,18690.133516
6233,2014,6233,42.72432,-78.148183,0,0
6234,2013,6234,43.15579299999998,-75.77264699999998,32,5173.267992
6235,2013,6235,40.757657,-73.768025,0,0
6236,2017,6236,42.732202,-74.101434,0,0
6237,2015,6237,43.34945100000002,-73.96097200000003,30,19529.065958
6239,2018,6239,44.2167,-75.853845,5,0
6240,2016,6240,43.818031,-75.635233,0,0
6242,2013,6242,42.663919999999976,-77.51792500000008,39,0
6244,2015,6244,42.526166,-74.86233,0,0
6245,2016,6245,42.536794,-76.327938,0,0
6246,2014,6246,42.217891,-74.58053999999996,47,25076.549533
6247,2018,6247,42.630241000000005,-77.23508799999995,32,13714.181960999998
6248,2013,6248,41.440093,-73.68849,0,0
6249,2016,6249,43.111255,-77.868506,0,0
6251,2019,6251,42.302011,-75.09789300000007,42,13764.635153
6253,2019,6253,42.918389,-76.849271,0,0
6255,2017,6255,43.68722699999996,-73.633639,41,18233.318378999997
6256,2014,6256,40.913915,-72.732158,0,0
6257,2016,6257,43.02259000000002,-74.09266899999999,73,13199.562663999994
6258,2013,6258,44.832245,-73.510126,7,12267.001298
6259,2017,6259,44.639364000000064,-74.69669699999996,54,23893.508165
6261,2019,6261,43.43834900000001,-73.96641899999997,59,21274.733288999996
6262,2013,6262,41.347023,-73.570522,0,0
6263,2018,6263,42.458906,-77.339545,0,0
6264,2016,6264,42.75817800000003,-75.61670300000003,42,19454.760967000002
6265,2017,6265,42.13136599999999,-74.38568600000004,26,25800.381557
6267,2013,6267,42.971363,-77.65934300000002,18,6509.007755
6268,2016,6268,44.673965,-75.068558,0,0
6270,2015,6270,44.09113100000001,-73.464565,19,11388.0126
6271,2019,6271,42.36479899999997,-75.655311,38,0
6272,2019,6272,44.142934999999966,-75.00575799999999,74,12810.341775
6273,2018,6273,42.594298,-74.726924,0,0
6274,2015,6274,42.132128,-75.783782,0,0
6275,2014,6275,44.446484,-75.027152,0,0
6276,2018,6276,42.19063100000001,-76.96937900000005,28,0
6278,2019,6278,43.294688,-73.67429,0,0
6279,2015,6279,42.507011,-77.533942,0,0
6280,2015,6280,41.631850000000036,-74.58059199999994,62,23596.525637
6283,2018,6283,43.525257,-73.91918900000005,41,0
6284,2018,6284,40.779994,-73.417565,0,0
6285,2013,6285,42.048586,-77.52857,0,0
6286,2018,6286,44.744072999999965,-73.80918699999992,68,13974.114722
6288,2014,6288,42.491613000000015,-74.74244300000002,20,11805.210880000002
6289,2015,6289,42.811732,-75.95764499999999,16,14747.531636
6290,2016,6290,42.971052,-77.76251,0,0
6293,2015,6293,42.95653,-73.652587,5,0
6294,2015,6294,42.141846999999956,-74.05850699999993,95,18082.584332999995
6295,2018,6295,42.33300799999999,-73.83677,17,4010.188666
6296,2016,6296,42.48242600000002,-76.15316199999995,68,33856.015329999995
6297,2013,6297,44.28600899999999,-74.80248699999997,28,11954.830861999999
6298,2013,6298,42.82329699999998,-73.80032500000002,35,20945.580395
6300,2013,6300,40.925428,-72.405032,0,0
6301,2018,6301,42.095401,-78.437669,0,0
6302,2016,6302,42.888837,-75.498422,0,0
6304,2013,6304,42.795617,-76.889517,0,0
6305,2018,6305,41.71027800000001,-73.528632,33,21369.298396
6306,2019,6306,41.509841,-73.992765,0,0
6307,2016,6307,42.98793800000001,-78.963507,3,0
6308,2019,6308,42.22614799999998,-74.07861700000002,49,27514.575949000005
6310,2017,6310,44.452003999999995,-75.36410100000003,23,7722.5104139999985
6311,2017,6311,40.562147,-74.09822,0,0
6312,2019,6312,42.18613000000002,-77.97592400000003,26,0
6313,2017,6313,42.01218,-73.712165,0,0
6314,2014,6314,43.11534400000002,-76.09789,22,16099.228277999999
6315,2014,6315,42.029091,-79.615414,0,0
6316,2015,6316,43.20262400000001,-77.14878799999998,7,982.96097
6317,2016,6317,43.472629000000026,-73.26790799999998,34,11588.035280999999
6318,2015,6318,42.532791,-78.545886,0,0
6320,2014,6320,41.55401699999997,-74.44690600000003,50,17639.541311999998
6321,2017,6321,44.57488,-73.96049200000007,65,11075.850011
6322,2013,6322,42.94718400000005,-73.72140899999992,42,29183.10159
6323,2019,6323,42.69205800000002,-75.043485,37,26341.564872
6325,2019,6325,42.88093099999998,-75.27935699999995,33,23178.10515
6326,2014,6326,43.900142,-75.974891,0,0
6327,2013,6327,44.36808000000003,-73.65367599999993,61,42388.02010500001
6328,2017,6328,43.124546,-76.231747,0,0
6329,2013,6329,42.023451000000016,-79.03440899999995,51,10974.091376999997
6330,2017,6330,42.29344099999998,-76.53581300000003,61,24060.085075000003
6331,2015,6331,44.952098,-73.364429,0,0
6332,2019,6332,42.112525,-79.46058999999998,20,12057.980829
6333,2015,6333,43.22924400000005,-74.399852,45,20344.991232
6334,2016,6334,42.36065199999999,-79.38497699999998,25,30672.740406
6335,2015,6335,42.423506,-75.616665,4,7617.940831999999
6336,2016,6336,44.269291999999965,-74.38129200000002,41,35437.157875000004
6337,2016,6337,43.540271,-75.772252,0,0
6338,2019,6338,44.19037799999999,-74.72478,50,20247.898115
6339,2013,6339,42.627798999999996,-76.84648700000001,15,4338.519182
6341,2017,6341,42.64716099999997,-75.79600699999995,83,36155.279542000004
6342,2019,6342,42.939201,-78.824029,0,0
6343,2019,6343,43.33215999999998,-73.84536699999992,39,27974.037594
6344,2019,6344,44.40615900000005,-75.36051300000005,41,9713.836698
6345,2018,6345,42.311784,-79.375661,0,0
6347,2016,6347,43.82082100000002,-74.94221399999999,18,8694.007717999999
6349,2013,6349,42.78379799999998,-74.039486,40,16087.387245000002
6350,2019,6350,44.80113500000004,-73.7246839999999,67,0
6351,2018,6351,43.21673,-75.590925,0,0
6352,2016,6352,42.186746,-78.932593,0,0
6354,2019,6354,42.144982000000006,-75.647695,10,0
6356,2018,6356,42.798777,-77.811038,0,0
6358,2013,6358,44.85962,-74.8106509999999,54,21980.793712000006
6359,2018,6359,44.17344000000002,-74.58868200000005,53,15420.715185000001
6360,2015,6360,44.001485,-74.25632600000003,43,22696.797197000004
6361,2013,6361,42.49097799999996,-74.20982300000006,69,17339.278476
6362,2016,6362,42.730376,-73.781646,0,0
6363,2017,6363,42.58938200000007,-77.43828300000004,65,27286.443588999995
6365,2017,6365,42.989384,-76.470709,0,0
6366,2013,6366,42.222825,-78.287029,0,0
6367,2013,6367,44.111805,-76.061294,2,0
6368,2016,6368,43.171069,-76.423497,0,0
6369,2019,6369,42.25903700000001,-79.37196799999997,35,30264.916944999997
6370,2013,6370,42.74072700000004,-77.65619299999996,39,9554.278413
6371,2016,6371,42.100907,-74.41739200000002,31,46711.06752000001
6372,2016,6372,42.182367,-76.659288,0,0
6373,2018,6373,42.011817,-79.170029,0,0
6374,2019,6374,43.239818,-74.807201,0,0
6375,2016,6375,42.67961999999996,-77.96836299999997,38,21215.09929
6376,2013,6376,44.45136699999995,-75.46448400000006,48,4185.693802
6377,2013,6377,42.534041,-78.867416,0,0
6378,2014,6378,42.95006400000005,-77.17808700000008,41,13203.99516
6379,2015,6379,42.320793,-75.156379,0,0
6380,2014,6380,43.56466500000004,-74.74625999999994,38,20679.628286
6381,2014,6381,43.426651,-75.57476799999998,13,0
6382,2019,6382,42.46571100000004,-78.71722099999992,39,19182.22142
6385,2015,6385,42.77564,-78.599475,0,0
6387,2014,6387,42.14007500000002,-75.31550199999997,32,19009.064899
6388,2017,6388,42.380437,-73.823179,0,0
6389,2019,6389,41.68059900000002,-74.27233800000006,38,37405.363946
6390,2015,6390,42.413462,-77.424742,0,0
6392,2014,6392,43.69046699999997,-74.44662199999998,35,20216.283382
6394,2015,6394,42.33809199999998,-78.03829999999998,28,7350.759897000001
6395,2018,6395,42.83908,-74.19851000000006,52,23915.661323999997
6397,2018,6397,42.297235,-76.16451799999999,60,17705.364797000002
6399,2013,6399,44.108643,-75.884848,0,0
6400,2014,6400,44.08933900000005,-75.49266399999998,47,14642.845452000001
6404,2018,6404,42.19665399999999,-74.47265100000003,24,5841.849136000001
6405,2018,6405,42.25434800000002,-73.51189500000004,23,7383.261413
6406,2017,6406,42.436127,-78.934959,0,0
6407,2017,6407,42.85331199999998,-75.66924199999995,32,18452.676671999998
6408,2013,6408,42.45554199999997,-76.02647900000007,46,9159.952462000001
6410,2015,6410,43.62227499999996,-74.26542599999996,47,24933.959002999996
6411,2015,6411,40.75848,-73.866939,0,0
6413,2013,6413,42.860078,-77.197387,0,0
6414,2013,6414,43.27327,-77.137196,0,0
6416,2017,6416,44.38647600000001,-75.42942800000002,6,6163.275922000001
6417,2017,6417,42.013599,-77.22449600000002,11,2692.36029
6418,2014,6418,44.68635200000006,-74.15847200000006,87,9589.467178000003
6419,2019,6419,43.97777399999999,-74.701368,16,1347.282883
6421,2017,6421,42.506578,-75.802467,40,26612.897544000003
6422,2018,6422,43.81189599999998,-75.04631900000003,48,27479.508699
6423,2019,6423,41.441643,-73.912366,24,17949.996293
6426,2016,6426,43.93923999999999,-75.19891499999996,54,12019.225503999998
6428,2018,6428,42.087112999999995,-76.47300399999999,11,12344.436701999999
6431,2016,6431,41.562718000000004,-74.803781,15,0
6432,2013,6432,42.063129000000046,-74.49538399999999,39,39319.144841
6433,2016,6433,44.49007500000006,-74.43093700000007,95,19357.934557
6434,2016,6434,41.240089,-74.080246,0,0
6435,2014,6435,42.273467999999994,-73.808497,17,32812.276367
6436,2016,6436,40.952492,-73.39245499999998,20,9322.650470999999
6440,2019,6440,42.595391,-75.778675,0,0
6442,2013,6442,42.26854299999999,-74.218562,58,16940.862465
6443,2015,6443,42.734987,-73.596535,3,862.814421
6445,2018,6445,41.707002,-74.437393,0,0
6446,2019,6446,42.972463000000005,-76.98797699999994,38,22590.107932
6447,2018,6447,42.694343000000046,-76.45035999999996,38,19009.028411
6448,2017,6448,42.216241999999994,-77.50813700000002,18,0
6451,2015,6451,42.008394,-75.433489,5,1430.02841
6452,2019,6452,42.893113,-74.68254,0,0
6454,2017,6454,42.119452,-78.933042,0,0
6458,2018,6458,42.052186,-77.92049399999999,12,4814.814354
6459,2013,6459,43.211361,-75.716425,0,0
6461,2015,6461,43.188306,-77.651554,0,0
6462,2014,6462,44.718922999999954,-73.55836899999996,52,3346.498864
6463,2017,6463,44.386081999999995,-73.519546,39,12712.735200999998
6464,2013,6464,42.862961,-78.796672,0,0
6465,2016,6465,43.82986499999997,-73.71396800000001,47,24345.130650000003
6466,2019,6466,43.103195,-76.567438,0,0
6467,2018,6467,42.73294099999999,-74.67468899999996,38,37153.802306
6468,2014,6468,42.56268599999999,-78.25140499999999,13,5719.651854000001
6469,2015,6469,42.908517,-77.674179,0,0
6470,2017,6470,44.82920199999994,-74.91674299999987,62,25531.834580000002
6471,2013,6471,43.080873,-78.146552,0,0
6473,2019,6473,42.360549,-79.420621,11,9700.437740000001
6474,2014,6474,43.049426,-77.250329,0,0
6475,2014,6475,43.279512,-77.089417,0,0
6476,2018,6476,42.194956,-74.803368,0,0
6479,2018,6479,43.126522,-78.005787,0,0
6480,2017,6480,43.99181799999998,-75.14605299999995,43,37766.290116
6482,2016,6482,43.124992,-73.328977,0,0
6483,2019,6483,41.278324,-73.587067,0,0
6484,2016,6484,42.786152,-74.640627,0,0
6487,2013,6487,42.23534300000004,-74.74624399999996,48,19028.498183
6489,2019,6489,42.105447,-79.063021,5,1184.383943
6492,2018,6492,43.75519200000004,-75.80030200000007,51,22578.143815
6493,2017,6493,41.010846,-73.66713,0,0
6494,2018,6494,42.657973,-78.228669,0,0
6495,2013,6495,43.195037,-75.223198,1,0
6496,2014,6496,41.69799799999999,-73.64144899999998,16,7940.059465
6497,2014,6497,41.47893700000001,-74.63976999999997,31,17337.782047
6498,2019,6498,42.97893199999999,-73.92259599999993,38,20420.747964000002
6499,2018,6499,41.414150000000014,-74.61099299999992,40,30046.910551000004
6502,2018,6502,44.17406599999992,-73.69460599999992,123,20261.371921999995
6503,2019,6503,43.52911300000003,-74.08265,34,29492.103075
6505,2018,6505,43.31247,-76.241807,0,0
6506,2014,6506,43.913564,-73.428207,2,3812.528467
6507,2014,6507,40.89277700000002,-72.58299400000003,71,11030.725811
6508,2013,6508,43.45771800000006,-74.66320300000004,47,13932.041956999998
6509,2014,6509,42.386512999999965,-74.42987700000002,56,35883.558067
6510,2019,6510,43.196525000000015,-74.538775,39,30490.148157
6511,2013,6511,41.786494,-75.036343,0,0
6513,2016,6513,43.030741,-78.746292,0,0
6515,2016,6515,42.06805800000002,-78.50789500000008,47,23422.275213
6517,2019,6517,43.293676,-76.770928,0,0
6518,2018,6518,42.99117,-78.806474,0,0
6519,2013,6519,42.41825799999998,-76.23549300000002,41,33800.414983
6520,2014,6520,42.381325,-73.725057,0,0
6521,2013,6521,41.54707,-73.95064,0,0
6522,2018,6522,43.95180299999997,-73.59793200000001,46,16251.649460999999
6523,2014,6523,44.801862,-74.973085,0,0
6524,2019,6524,43.489898000000025,-76.09175999999994,42,18154.354548999996
6526,2015,6526,43.928715000000004,-74.98315199999993,43,20708.103644
6527,2015,6527,42.849044,-77.150569,0,0
6529,2018,6529,43.85688899999997,-74.99224199999993,44,8209.363539
6530,2018,6530,41.389007,-74.27285400000001,33,23790.465881
6531,2018,6531,41.990314,-75.12463,0,0
6532,2013,6532,41.691793,-74.93310099999998,7,1688.517366
6533,2018,6533,42.60320099999998,-73.34700199999999,34,16395.288262000002
6534,2017,6534,44.64145800000005,-73.90656500000016,88,13744.395282999998
6536,2014,6536,44.853291000000006,-73.439353,6,0
6538,2017,6538,41.64739400000001,-75.025846,35,12552.139179999998
6539,2013,6539,42.42977799999997,-79.043545,22,16446.890100000004
6540,2014,6540,43.923613,-75.715274,0,0
6541,2016,6541,42.938099,-73.619957,16,34798.210681
6542,2018,6542,42.857285,-75.432392,0,0
6543,2017,6543,42.702516000000024,-74.8545089999999,53,26355.604584
6544,2017,6544,42.605399,-77.80177899999998,15,13306.25604
6545,2015,6545,42.375067,-77.05277,0,0
6546,2014,6546,44.286254000000014,-76.11345200000004,29,33130.60132
6547,2017,6547,44.713655,-73.656762,0,0
6548,2014,6548,43.25790599999998,-75.49249400000005,65,19774.12056
6549,2013,6549,42.14358599999998,-78.460462,53,19959.455144999996
6550,2016,6550,44.75922399999993,-73.84957699999997,91,9422.523242
6552,2014,6552,41.55095400000002,-74.60280800000004,24,11393.984897
6553,2013,6553,44.880137,-74.25040399999999,19,4074.1092050000007
6554,2019,6554,44.44369499999997,-73.87218500000006,59,23983.969483999997
6555,2014,6555,43.851906,-75.627622,0,0
6556,2017,6556,43.10475399999997,-75.71555799999996,60,0
6558,2019,6558,43.53263999999994,-75.03141299999996,77,17667.155898
6559,2015,6559,41.81603799999998,-73.93924299999993,45,40485.410901999996
6561,2018,6561,44.29477199999998,-73.94015099999991,47,12718.334571
6563,2017,6563,42.66703000000001,-73.42554900000003,34,7788.010739000001
6567,2019,6567,44.94455399999998,-73.63873199999995,35,1969.770883
6568,2019,6568,42.448004000000005,-78.00799300000007,59,23704.225391
6569,2017,6569,44.20338799999995,-76.061859,61,14980.772584999997
6570,2019,6570,42.263832000000036,-76.582989,46,20426.069260999997
6573,2015,6573,41.517115,-73.73601,0,0
6574,2015,6574,43.216021999999995,-75.50945299999994,28,12233.706801
6575,2013,6575,41.584619000000004,-73.693165,0,0
6576,2017,6576,44.643912,-74.83853,71,14210.129352
6577,2016,6577,42.934168,-73.916224,0,0
6578,2019,6578,44.848527999999995,-73.69670499999997,39,10900.791462000001
6579,2018,6579,43.095614999999974,-78.732759,34,0
6580,2014,6580,42.936276000000014,-75.33853799999999,19,3146.5679840000003
6582,2015,6582,42.831629,-78.049453,0,0
6583,2018,6583,41.361535,-73.945655,33,16437.875021999997
6584,2014,6584,42.995933,-73.293105,0,0
